date,capacity,turnover,high,low,close,change,transaction_volume,stock_code_id,open
2023-06-16,47799217,1177120801,24.8,24.55,24.55,-0.15,8553,2891,24.7
2023-06-19,29535910,735154581,25.05,24.5,25.05,0.5,8224,2891,24.55
2023-06-20,26973018,674050986,25.05,24.8,25.05,0.0,6016,2891,24.95
2023-06-21,28278950,707451829,25.15,24.85,25.1,0.05,8973,2891,24.9
2023-06-26,29088429,727590436,25.2,24.9,24.95,-0.15,8615,2891,25.0
2023-06-27,22174721,549459552,25.0,24.6,24.75,-0.2,7379,2891,24.9
2023-06-28,19718058,490441672,25.0,24.7,25.0,0.25,5448,2891,24.7
2023-06-29,20041017,499038719,25.15,24.8,24.9,-0.1,7533,2891,25.15
2023-06-30,27450561,683389665,25.15,24.7,24.85,-0.05,6022,2891,24.85
2023-07-03,17301978,433566664,25.1,24.85,25.1,0.25,7804,2891,24.9
2023-07-04,23010923,573647955,25.1,24.8,24.85,-0.25,5898,2891,24.95
2023-07-05,22266077,556524902,25.1,24.9,24.95,0.1,6424,2891,25.0
2023-07-06,55511626,1359450309,24.85,24.25,24.5,-0.45,17082,2891,24.8
2023-07-07,27627488,674189489,24.65,24.15,24.6,0.1,7838,2891,24.3
2023-07-10,23400430,574514305,24.75,24.35,24.5,-0.1,6124,2891,24.5
2023-07-11,26532615,659811383,25.0,24.75,24.95,0.45,4891,2891,24.8
2023-07-12,29564943,741020616,25.15,24.85,25.15,0.2,7023,2891,24.9
2023-07-13,21348384,533921393,25.25,24.9,24.9,-0.25,6810,2891,25.2
2023-07-14,48999499,1238641939,25.4,25.0,25.4,0.5,11892,2891,25.0
2023-07-17,59959059,1556099622,26.15,25.35,26.15,0.75,17394,2891,25.4
2023-07-18,49439396,1293089425,26.3,25.9,26.25,0.1,18539,2891,26.05
2023-07-19,52379504,1366055113,26.3,25.9,26.05,-0.2,14261,2891,26.25
2023-07-20,51544344,1349160025,26.25,25.8,26.2,0.15,15323,2891,25.8
2023-07-21,58424663,1542095780,26.6,26.0,26.45,0.25,14447,2891,26.0
2023-07-24,39240154,1024461778,26.4,26.0,26.1,-0.35,14230,2891,26.4
2023-07-25,27536011,724374922,26.45,26.0,26.35,0.25,7957,2891,26.0
2023-07-26,26589789,704723504,26.6,26.25,26.5,0.15,7123,2891,26.3
2023-07-27,24081763,639831048,26.7,26.45,26.6,0.1,7081,2891,26.5
2023-07-28,26656653,702515299,26.6,26.15,26.35,-0.25,8588,2891,26.45
2023-07-31,54758678,1443416644,26.6,26.25,26.25,-0.1,11414,2891,26.45
2023-09-01,19987858,476132459,24.0,23.75,23.8,-0.05,10183,2891,23.8
2023-09-04,12231618,291925629,23.95,23.75,23.95,0.15,5382,2891,23.75
2023-09-05,18335039,439716640,24.05,23.9,24.0,0.05,7398,2891,23.95
2023-09-06,24319413,578110415,24.05,23.65,23.65,-0.35,13104,2891,23.95
2023-09-07,21645335,510693139,23.7,23.55,23.6,-0.05,8273,2891,23.6
2023-09-08,28068411,673081484,24.1,23.8,24.05,0.45,9347,2891,23.9
2023-09-11,31896252,770810995,24.35,24.05,24.25,0.2,9169,2891,24.1
2023-09-12,25694753,623017694,24.35,24.1,24.35,0.1,7538,2891,24.35
2023-09-13,29998081,734335814,24.7,24.3,24.7,0.35,10961,2891,24.4
2023-09-14,36648148,911318150,25.0,24.65,25.0,0.3,11130,2891,24.8
2023-09-15,68807039,1704065617,25.1,24.6,24.85,-0.15,16571,2891,25.05
2023-09-18,28135343,697201642,24.95,24.6,24.95,0.1,11637,2891,24.7
2023-09-19,33044851,824621194,25.1,24.8,24.95,0.0,12745,2891,24.95
2023-09-20,41211810,1028493981,25.1,24.8,24.85,-0.1,11643,2891,24.9
2023-09-21,56545144,1379448653,24.75,24.2,24.35,-0.5,23708,2891,24.7
2023-09-22,41959720,1017492410,24.45,24.1,24.25,-0.1,18068,2891,24.2
2023-09-25,30656776,750225719,24.7,24.35,24.6,0.35,9394,2891,24.4
2023-09-26,27572660,674744965,24.6,24.35,24.55,-0.05,8774,2891,24.5
2023-09-27,28565784,696638032,24.55,24.3,24.4,-0.15,12067,2891,24.4
2023-09-28,30534920,747984416,24.6,24.4,24.5,0.1,7046,2891,24.5
2023-10-02,12871461,315708473,24.6,24.5,24.5,0.0,5765,2891,24.55
2023-10-03,29366790,711912396,24.45,24.15,24.2,-0.3,11749,2891,24.4
2023-10-04,55824556,1328648979,24.1,23.7,23.7,-0.5,29539,2891,24.0
2023-10-05,36916056,886808329,24.15,23.7,24.1,0.4,12552,2891,23.7
2023-10-06,25705100,622361325,24.3,24.0,24.25,0.15,6449,2891,24.1
2023-10-11,78793062,1952616631,24.9,24.5,24.9,0.65,17724,2891,24.55
2023-10-12,50018317,1254077992,25.25,24.75,25.2,0.3,14641,2891,25.0
2023-10-13,28074195,704583628,25.15,24.95,25.15,-0.05,9927,2891,25.1
2023-10-16,28321848,714839542,25.35,25.05,25.35,0.2,11048,2891,25.15
2023-10-17,27597752,693576704,25.4,25.0,25.15,-0.2,12785,2891,25.35
2023-10-18,50365928,1262626934,25.3,24.9,25.15,0.0,12111,2891,25.25
2023-10-19,49521332,1234546200,25.15,24.8,24.85,-0.3,9288,2891,25.0
2023-10-20,48610490,1193411733,24.8,24.2,24.65,-0.2,14181,2891,24.6
2023-10-23,26094699,636856000,24.7,24.3,24.35,-0.3,10747,2891,24.65
2023-10-24,29001614,706563125,24.5,24.2,24.45,0.1,7557,2891,24.4
2023-10-25,31144089,766275748,24.7,24.45,24.65,0.2,7465,2891,24.55
2023-10-26,41373758,1011074574,24.7,24.3,24.35,-0.3,9954,2891,24.35
2023-10-27,28039181,690156255,24.7,24.4,24.6,0.25,6593,2891,24.4
2023-10-30,27280444,664434705,24.7,24.25,24.35,-0.25,10168,2891,24.6
2023-10-31,23758403,577664074,24.45,24.25,24.35,0.0,8352,2891,24.35
2023-11-01,18987811,463642299,24.6,24.35,24.35,0.0,7250,2891,24.5
2023-11-02,27130846,668748490,24.7,24.5,24.7,0.35,10262,2891,24.6
2023-11-03,62358372,1568081612,25.35,24.8,25.35,0.65,16719,2891,24.85
2023-11-06,36848272,933886937,25.5,25.2,25.3,-0.05,13291,2891,25.5
2023-11-07,21094443,530436199,25.3,25.0,25.15,-0.15,6886,2891,25.25
2023-11-08,21451727,539496385,25.25,25.1,25.1,-0.05,5861,2891,25.2
2023-11-09,24331913,615916537,25.4,25.2,25.35,0.25,6199,2891,25.25
2023-11-10,30625025,779002938,25.5,25.25,25.5,0.15,8781,2891,25.4
2023-11-13,27854349,713375198,25.7,25.5,25.6,0.1,9542,2891,25.55
2023-11-14,58786507,1530716854,26.2,25.75,26.15,0.55,15622,2891,25.8
2023-11-15,87467576,2323627094,26.85,26.25,26.8,0.65,26506,2891,26.35
2023-11-16,46109596,1232171532,26.85,26.5,26.85,0.05,15672,2891,26.85
2023-11-17,41142933,1104582645,27.0,26.7,26.85,0.0,13679,2891,26.85
2023-11-20,37439811,1001377051,26.85,26.55,26.85,0.0,11438,2891,26.65
2023-11-21,59895760,1620748688,27.15,26.85,27.05,0.2,16993,2891,26.85
2023-11-22,39961065,1082272224,27.2,26.95,27.2,0.15,11694,2891,27.0
2023-11-23,42860162,1151394445,27.3,26.65,26.85,-0.35,16108,2891,27.2
2023-11-24,36323737,970874677,27.0,26.6,26.75,-0.1,8908,2891,26.9
2023-11-27,37606340,1010653884,27.15,26.7,26.7,-0.05,15265,2891,26.9
2023-11-28,67302210,1832387845,27.4,27.05,27.15,0.45,18720,2891,27.4
2023-11-29,49400199,1332516503,27.25,26.85,26.85,-0.3,13747,2891,27.2
2023-11-30,71589322,1948552924,27.35,26.9,27.35,0.5,12444,2891,26.95
2023-12-01,25331507,683922802,27.3,26.85,26.95,-0.4,9764,2891,27.3
2023-12-04,27846817,749562093,27.15,26.8,26.9,-0.05,8946,2891,27.15
2023-12-05,39805894,1060692338,26.85,26.55,26.75,-0.15,13496,2891,26.85
2023-12-06,43211018,1167433692,27.15,26.8,27.1,0.35,8582,2891,26.85
2023-12-07,21558440,578821837,27.1,26.75,26.85,-0.25,8215,2891,27.1
2023-12-08,67444641,1843889224,27.5,27.0,27.5,0.65,18165,2891,27.1
2023-12-11,27038537,738306080,27.5,27.1,27.4,-0.1,8239,2891,27.5
2023-12-12,36750054,1012116690,27.7,27.4,27.6,0.2,10095,2891,27.7
2023-12-13,51102627,1424250093,28.0,27.6,27.95,0.35,10732,2891,27.7
2023-12-14,80048430,2263414744,28.45,27.8,28.45,0.5,20559,2891,28.0
2023-12-15,66655172,1882116920,28.5,28.1,28.15,-0.3,15736,2891,28.5
2023-12-18,49422380,1395558335,28.4,28.0,28.25,0.1,13563,2891,28.0
2023-12-19,58104825,1632723918,28.25,27.9,28.25,0.0,15377,2891,28.2
2023-12-20,64620803,1797932384,28.25,27.7,27.8,-0.45,25045,2891,28.2
2023-12-21,42728359,1181584481,27.85,27.45,27.85,0.05,11198,2891,27.5
2023-12-22,28623204,792394477,27.8,27.6,27.75,-0.1,9417,2891,27.65
2023-12-25,22838082,634898926,27.95,27.6,27.85,0.1,8385,2891,27.75
2023-12-26,24921023,697396944,28.1,27.8,28.0,0.15,7458,2891,27.95
2023-12-27,28334648,793311606,28.1,27.9,28.1,0.1,8319,2891,28.0
2023-12-28,37141544,1047683889,28.4,27.95,28.4,0.3,10476,2891,28.0
2023-12-29,30568088,862831212,28.35,28.1,28.35,-0.05,9032,2891,28.25
2024-01-02,42855948,1208401404,28.35,28.0,28.35,0.0,10789,2891,28.2
2024-01-03,56163079,1577152564,28.3,27.8,28.2,-0.15,12724,2891,28.1
2024-01-04,38772528,1092633503,28.35,28.05,28.15,-0.05,9462,2891,28.2
2024-01-05,33532015,942266705,28.2,28.05,28.1,-0.05,8928,2891,28.15
2024-01-08,52695517,1493645146,28.5,28.15,28.4,0.3,15118,2891,28.2
2024-01-09,36718389,1035281257,28.5,28.05,28.1,-0.3,10404,2891,28.5
2024-01-10,37999134,1062269606,28.15,27.7,28.05,-0.05,9503,2891,28.05
2024-01-11,33781894,955973925,28.4,28.15,28.35,0.3,6772,2891,28.2
2024-01-12,35481321,995442853,28.2,27.85,28.05,-0.3,10264,2891,28.2
2024-01-15,21151781,595958654,28.3,28.1,28.15,0.1,5206,2891,28.1
2024-01-16,53197776,1483937276,28.1,27.65,27.95,-0.2,14228,2891,27.8
2024-01-17,84187908,2326025037,27.8,27.5,27.55,-0.4,24069,2891,27.7
2024-01-18,45432788,1257588416,27.85,27.4,27.85,0.3,12961,2891,27.5
2024-01-19,44693573,1242349328,27.9,27.6,27.9,0.05,9219,2891,27.6
2024-01-22,33976103,953666139,28.2,27.9,28.2,0.3,8352,2891,27.95
2024-01-23,38897415,1090903428,28.3,27.9,28.1,-0.1,8140,2891,28.3
2024-01-24,26932238,752810414,28.2,27.85,28.0,-0.1,10253,2891,28.2
2024-01-25,25702448,721959172,28.2,27.9,28.15,0.15,6778,2891,27.9
2024-01-26,51079518,1450663736,28.6,28.05,28.5,0.35,11665,2891,28.1
2024-01-29,22969203,654373004,28.55,28.35,28.5,0.0,6260,2891,28.4
2024-01-30,26200145,745346272,28.6,28.35,28.4,-0.1,6459,2891,28.5
2024-01-31,25030609,711285199,28.5,28.3,28.45,0.05,5506,2891,28.45
2024-02-01,43906915,1253881214,28.7,28.25,28.65,0.2,11041,2891,28.4
2024-02-02,47789873,1353707476,28.6,28.15,28.3,-0.35,14905,2891,28.5
2024-02-05,41991904,1183848259,28.4,28.0,28.15,-0.15,7250,2891,28.05
2024-02-15,45246294,1287935192,28.8,28.25,28.4,0.25,12184,2891,28.8
2024-02-16,22394138,633729483,28.45,28.2,28.25,-0.15,8447,2891,28.4
2024-02-19,31191507,891723863,28.7,28.25,28.7,0.45,9019,2891,28.3
2024-02-20,32410733,936761354,29.0,28.65,29.0,0.3,10549,2891,28.7
2024-02-21,28423918,823416428,29.05,28.85,28.95,-0.05,9577,2891,28.85
2024-02-22,28378489,828722519,29.35,28.9,29.3,0.35,9825,2891,28.95
2024-02-23,29445988,857867691,29.3,28.9,28.9,-0.4,10803,2891,29.2
2024-02-26,28966430,844568822,29.3,28.9,29.1,0.2,8217,2891,28.9
2024-02-27,36711446,1066741180,29.35,28.95,29.0,-0.1,10717,2891,29.05
2024-02-29,56136813,1645116093,29.4,28.9,29.4,0.4,8500,2891,28.9
2024-03-01,26393262,770040179,29.3,29.05,29.05,-0.35,7882,2891,29.3
2024-03-04,34839765,1016406746,29.25,28.95,29.2,0.15,9122,2891,28.95
2024-03-05,28706340,835908757,29.2,29.0,29.15,-0.05,9818,2891,29.05
2024-03-06,36159949,1065284082,29.65,29.1,29.5,0.35,12635,2891,29.1
2024-03-07,43620228,1292163322,29.85,29.3,29.8,0.3,13494,2891,29.3
2024-03-08,63500314,1911314995,30.25,29.7,30.2,0.4,16649,2891,29.75
2024-03-11,39440394,1191458926,30.45,30.0,30.3,0.1,12331,2891,30.2
2024-03-12,34095179,1034238733,30.45,30.1,30.45,0.15,10195,2891,30.3
2024-03-13,109658294,3436237738,31.95,30.3,31.85,1.4,29417,2891,30.3
2024-03-14,82056942,2623219521,32.2,31.7,32.0,0.15,21398,2891,32.0
2024-03-15,72521769,2296613809,32.0,31.15,31.75,-0.25,17605,2891,32.0
2024-03-18,35760353,1125376755,31.8,31.3,31.5,-0.25,13665,2891,31.6
2024-03-19,48608475,1540320486,31.9,31.25,31.75,0.25,15325,2891,31.5
2024-03-20,56700517,1780747019,32.0,31.2,31.25,-0.5,22677,2891,32.0
2024-03-21,58592024,1870706104,32.2,31.4,31.95,0.7,13536,2891,31.4
2024-03-22,56925494,1825376392,32.8,31.7,31.9,-0.05,16801,2891,32.1
2024-03-25,35338380,1123509810,32.05,31.65,31.7,-0.2,12006,2891,31.7
2024-03-26,40021007,1275345950,32.2,31.6,31.8,0.1,11882,2891,31.7
2024-03-27,49907125,1611618490,32.6,31.8,32.6,0.8,18190,2891,31.95
2024-03-28,56360676,1822113724,32.45,32.1,32.4,-0.2,19698,2891,32.35
2024-03-29,82921685,2720687641,33.25,32.25,33.05,0.65,23433,2891,32.4
2024-04-01,53428195,1706750026,32.85,31.5,31.65,-1.4,33953,2891,32.8
2024-04-02,29623595,941973572,32.05,31.6,31.8,0.15,7720,2891,31.65
2024-04-03,44530432,1406818492,31.95,31.45,31.45,-0.35,9151,2891,31.95
2024-04-08,48952261,1569848217,32.3,31.55,32.05,0.6,10296,2891,32.0
2024-04-09,23320701,749148651,32.3,31.9,32.15,0.1,7057,2891,32.2
2024-04-10,26463218,848139942,32.45,31.75,31.85,-0.3,10866,2891,32.35
2024-04-11,23471171,745095592,31.95,31.6,31.95,0.1,7948,2891,31.6
2024-04-12,27997751,891859730,32.1,31.7,31.75,-0.2,9422,2891,31.7
2024-04-15,32240045,1029821673,32.2,31.55,31.95,0.2,9169,2891,31.75
2024-04-16,66530872,2079062481,32.05,30.9,30.95,-1.0,22943,2891,31.8
2024-04-17,40169251,1262867845,31.8,30.95,31.5,0.55,11017,2891,30.95
2024-04-18,46173229,1465303832,31.95,31.45,31.7,0.2,12021,2891,31.7
2024-04-19,65596968,2037482978,31.85,30.65,31.0,-0.7,20253,2891,31.5
2024-04-22,45048672,1414140950,31.8,31.1,31.35,0.35,12840,2891,31.25
2024-04-23,38021286,1202796108,31.8,31.45,31.55,0.2,7318,2891,31.5
2024-04-24,40907964,1294049299,32.1,31.4,31.45,-0.1,10437,2891,31.8
2024-04-25,31204934,970751210,31.45,30.95,31.0,-0.45,10652,2891,31.25
2024-04-26,19796526,618971917,31.45,30.95,31.15,0.15,5367,2891,30.95
2024-04-29,178921038,6103256013,34.25,33.35,34.25,3.1,43783,2891,33.45
2024-04-30,102643027,3519858573,34.9,33.8,34.1,-0.15,26579,2891,34.25
2024-05-02,61571022,2102370567,34.75,33.95,34.1,0.0,18128,2891,34.0
2024-05-03,94602777,3286935312,35.1,34.2,34.75,0.65,25045,2891,34.35
2024-05-06,85113438,3055944577,36.35,34.8,36.1,1.35,27327,2891,34.95
2024-05-07,87741842,3174661479,36.45,35.65,36.0,-0.1,25283,2891,36.05
2024-05-08,77805363,2830666902,36.8,35.9,36.4,0.4,22910,2891,36.05
2024-05-09,46378665,1680767497,36.4,36.05,36.1,-0.3,15957,2891,36.2
2024-05-10,78724831,2905143354,37.5,36.05,37.45,1.35,24352,2891,36.1
2024-05-13,90470756,3305007406,37.1,36.2,36.5,-0.95,32966,2891,37.05
2024-05-14,94131156,3392594593,36.35,35.7,36.05,-0.45,21613,2891,36.25
2024-05-15,57535578,2124634642,37.2,36.2,36.9,0.85,18448,2891,36.2
2024-05-16,67400253,2526324341,37.7,37.05,37.5,0.6,21172,2891,37.05
2024-05-17,64588911,2440517529,38.1,37.0,38.1,0.6,19725,2891,37.05
2024-05-20,71074526,2721540389,38.55,37.6,38.55,0.45,25560,2891,38.1
2024-05-21,73210447,2760786548,38.2,37.25,37.75,-0.8,24331,2891,38.05
2024-05-22,43297152,1636343771,37.95,37.4,37.9,0.15,14496,2891,37.6
2024-05-23,69336298,2610134596,38.0,37.2,38.0,0.1,18468,2891,37.4
2024-05-24,52192319,1942106571,37.7,37.0,37.05,-0.95,21226,2891,37.7
2024-05-27,87520191,3259570616,37.55,36.5,37.55,0.5,22325,2891,36.7
2024-05-28,78608746,2893751585,37.45,36.6,36.75,-0.8,31124,2891,37.4
2024-05-29,73583466,2658468999,36.7,36.0,36.05,-0.7,30520,2891,36.7
2024-05-30,97024313,3454487783,36.3,35.2,35.3,-0.75,30824,2891,35.8
2024-05-31,158069782,5626454708,36.1,35.35,35.4,0.1,19620,2891,35.35
2024-06-03,95724757,3495084458,36.75,36.0,36.4,1.0,19674,2891,36.1
2024-06-04,97280882,3534435127,36.65,35.75,36.35,-0.05,25621,2891,36.2
2024-06-05,91951318,3338356943,36.6,35.85,36.3,-0.05,20593,2891,36.1
2024-06-06,71254886,2626731718,37.1,36.25,36.85,0.55,16810,2891,36.25
2024-06-07,74656327,2771673574,37.35,36.5,37.2,0.35,16387,2891,36.85
2024-06-11,75373809,2793124895,37.3,36.7,37.1,-0.1,17847,2891,36.8
2024-06-12,63836826,2364537011,37.25,36.75,37.25,0.15,13368,2891,36.75
2024-06-13,53107460,1974244974,37.3,36.95,37.1,-0.15,17143,2891,37.0
2024-06-14,26412326,984206250,37.4,37.1,37.3,0.2,8211,2891,37.1
2024-06-17,31863055,1192608800,37.7,37.15,37.25,-0.05,10847,2891,37.25
2024-06-18,38448234,1449852863,37.9,37.25,37.9,0.65,13969,2891,37.45
2024-06-19,39205606,1490519011,38.25,37.75,37.9,0.0,14716,2891,37.9
2024-06-20,30568839,1160316700,38.1,37.8,38.0,0.1,10982,2891,37.9
2024-06-21,76384292,2895809821,38.15,37.8,37.85,-0.15,11763,2891,38.1
2024-06-24,53393057,2033739829,38.25,37.55,38.25,0.4,11615,2891,37.75
2024-06-25,37101447,1412990564,38.35,37.9,38.0,-0.25,9966,2891,38.3
2024-06-26,45022592,1701241771,38.1,37.65,37.65,-0.35,12690,2891,37.9
2024-06-27,45889601,1732609738,38.05,37.25,37.7,0.05,10392,2891,37.3
2024-06-28,45521120,1730984756,38.3,37.75,37.85,0.15,8241,2891,37.85
2024-07-01,46062297,1755983722,38.25,37.9,38.2,0.35,8195,2891,38.1
2024-07-02,78171028,3002256950,38.7,38.0,38.5,0.3,14284,2891,38.05
2024-07-03,85495642,3332019129,39.25,38.5,39.2,0.7,19880,2891,38.5
2024-07-04,110955972,4399571975,39.95,39.25,39.75,0.55,22240,2891,39.5
2024-07-05,79226637,3169912766,40.2,39.7,40.05,0.3,17147,2891,39.95
2024-07-08,77825323,3119700115,40.25,39.85,40.1,0.05,15701,2891,40.05
2024-07-09,51412991,2057924019,40.25,39.85,39.95,-0.15,16794,2891,40.1
2024-07-10,75114341,3030533141,40.95,39.8,40.85,0.9,15975,2891,40.0
2024-07-11,77250692,3143348645,41.7,40.2,40.25,-0.6,25447,2891,40.8
2024-07-12,84921773,3412265055,40.75,39.85,40.2,-0.05,19636,2891,39.9
2024-07-15,188446427,7099638356,38.7,36.8,37.65,0.0,60887,2891,38.55
2024-07-16,76325169,2844795765,38.1,37.1,37.35,-0.3,31727,2891,38.1
2024-07-17,67956490,2528715384,37.6,37.0,37.0,-0.35,25794,2891,37.5
2024-07-18,86853438,3202026821,37.25,36.6,37.0,0.0,27701,2891,37.05
2024-07-19,116680483,4213189665,37.0,35.75,35.95,-1.05,43512,2891,37.0
2024-07-22,69976819,2499778263,36.35,35.5,35.5,-0.45,22449,2891,36.05
2024-07-23,63920226,2292160922,36.25,35.6,35.85,0.35,16322,2891,35.8
2024-07-26,64470446,2283718393,35.7,35.1,35.6,-0.25,21401,2891,35.25
2024-07-29,47447562,1703432752,36.45,35.65,36.0,0.4,16090,2891,36.2
2024-07-30,69172449,2432529305,35.9,34.85,35.3,-0.7,25943,2891,35.9
2024-07-31,54944903,1949573019,35.8,35.1,35.5,0.2,11026,2891,35.25
2024-08-01,44741808,1601401421,36.15,35.6,35.9,0.4,12931,2891,36.05
2024-08-02,103009673,3596022950,35.3,34.6,35.05,-0.85,32330,2891,35.2
2024-08-05,114428003,3713403258,34.1,31.6,32.25,-2.8,42987,2891,34.1
2024-08-06,79680617,2588544107,33.2,31.5,32.9,0.65,26257,2891,33.0
2024-08-07,56090109,1875329367,33.9,32.7,33.9,1.0,14078,2891,32.75
2024-08-08,52233495,1769941076,34.3,33.3,33.75,-0.15,15905,2891,33.7
2024-08-09,64587504,2251699092,35.2,34.2,34.7,0.95,18246,2891,34.2
2024-08-12,80427597,2776680755,35.05,34.3,34.5,-0.2,23749,2891,34.85
2024-08-13,71361719,2441216571,34.65,33.75,34.5,0.0,27245,2891,34.6
2024-08-14,48078539,1671111940,34.95,34.45,34.75,0.25,15969,2891,34.85
2024-08-15,38150951,1316950967,35.1,34.3,34.5,-0.25,13392,2891,35.1
2024-08-16,51487067,1797072238,35.2,34.75,34.9,0.4,16055,2891,35.0
2024-08-19,43611261,1526018704,35.2,34.85,35.0,0.1,20197,2891,35.05
2024-08-20,56764727,1979273089,35.2,34.65,35.0,0.0,25976,2891,35.2
2024-08-21,232403561,7790517888,34.1,33.3,33.7,-1.3,97891,2891,33.8
2024-08-22,139725702,4696111747,34.2,33.35,33.45,-0.25,52353,2891,33.95
2024-08-23,127178158,4209148245,33.45,32.95,33.1,-0.35,41766,2891,33.4
2024-08-26,149615470,4966384376,33.65,32.7,33.15,0.05,38809,2891,32.95
2024-08-27,154918404,5074083370,33.15,32.55,32.85,-0.3,57142,2891,33.1
2024-08-28,129316599,4269966362,33.3,32.7,33.1,0.25,36823,2891,32.9
2024-08-29,121880097,3979636519,32.95,32.5,32.6,-0.5,48449,2891,32.8
2024-08-30,317318382,10362679677,32.85,32.6,32.65,0.05,29315,2891,32.6
2024-09-02,118505848,3915667501,33.3,32.75,33.1,0.45,28087,2891,32.8
2024-09-03,86140235,2844919002,33.25,32.9,32.95,-0.15,20308,2891,33.2
2024-09-04,173963608,5574965556,32.5,31.8,32.05,-0.9,57242,2891,32.3
2024-09-05,76291351,2466187281,32.65,32.0,32.3,0.25,21156,2891,32.15
2024-09-06,67576655,2208443843,33.05,32.25,32.9,0.6,21382,2891,32.5
2024-09-09,96546694,3134601229,32.7,32.2,32.7,-0.2,27938,2891,32.35
2024-09-10,79753531,2605940127,32.95,32.5,32.7,0.0,16794,2891,32.75
2024-09-11,84192983,2722268456,32.65,32.2,32.3,-0.4,27463,2891,32.6
2024-09-12,106528618,3420621886,32.5,31.9,32.15,-0.15,34366,2891,32.5
2024-09-13,77616864,2514294097,32.6,32.15,32.55,0.4,14544,2891,32.15
2024-09-16,62376838,2027848648,32.7,32.3,32.7,0.15,15805,2891,32.7
2024-09-18,208527980,7055783399,34.25,33.4,33.6,0.9,52610,2891,33.8
2024-09-19,85742053,2870334256,33.65,33.3,33.5,-0.1,26501,2891,33.5
2024-09-20,259368274,8835555406,34.45,33.8,34.0,0.5,35878,2891,33.9
2024-09-23,182001849,6395008216,35.5,34.4,35.35,1.35,50675,2891,34.75
2024-09-24,116413546,4069556868,35.25,34.7,35.0,-0.35,35163,2891,35.2
2024-09-25,96100612,3346282292,35.0,34.6,34.95,-0.05,24627,2891,34.85
2024-09-26,85481583,2994250460,35.2,34.9,35.0,0.05,16701,2891,35.1
2024-09-27,94244771,3269114675,35.05,34.5,34.6,-0.4,26240,2891,35.0
2024-09-30,69208596,2390176807,34.85,34.4,34.4,-0.2,15651,2891,34.55
2024-10-01,32220882,1113010370,34.7,34.4,34.7,0.3,9731,2891,34.45
2024-10-04,79475046,2725060610,34.55,34.1,34.25,-0.45,18650,2891,34.1
2024-10-07,44259047,1537283620,34.9,34.35,34.9,0.65,13827,2891,34.5
2024-10-08,73104583,2556300305,35.2,34.6,35.2,0.3,19821,2891,35.0
2024-10-09,56000118,1960823485,35.35,34.8,34.9,-0.3,15548,2891,35.15
2024-10-11,58031567,2040551805,35.3,35.0,35.15,0.25,11856,2891,35.15
2024-10-14,58675106,2078246341,35.6,35.1,35.6,0.45,16847,2891,35.25
2024-10-15,72559652,2623345603,36.4,35.65,36.35,0.75,24630,2891,35.65
2024-10-16,79372524,2875088686,36.4,36.0,36.3,-0.05,27423,2891,36.1
2024-10-17,43673573,1587347627,36.5,36.15,36.5,0.2,14810,2891,36.35
2024-10-18,74548261,2760483066,37.3,36.5,36.9,0.4,25016,2891,36.55
2024-10-21,71107100,2585442806,37.05,36.05,36.1,-0.8,33769,2891,37.0
2024-10-22,40181450,1461600692,36.6,36.0,36.6,0.5,14099,2891,36.05
2024-10-23,28457706,1031703998,36.55,36.15,36.15,-0.45,12035,2891,36.45
2024-10-24,40719625,1465329924,36.25,35.9,35.9,-0.25,14443,2891,36.05
2024-10-25,23809339,857241038,36.15,35.9,36.1,0.2,9737,2891,35.9
2024-10-28,33337387,1198593898,36.2,35.9,35.9,-0.2,10151,2891,36.15
2024-10-29,48242452,1727195245,36.1,35.65,35.85,-0.05,12231,2891,35.9
2024-10-30,48029832,1719798842,35.95,35.6,35.9,0.05,13648,2891,35.95
2024-11-01,79541502,2797646167,35.9,34.2,35.7,-0.2,24964,2891,34.2
2024-11-04,50832904,1841695702,36.45,35.7,36.45,0.75,13394,2891,35.75
2024-11-05,40991833,1496482536,36.65,36.2,36.65,0.2,12167,2891,36.2
2024-11-06,40995063,1504225593,36.85,36.4,36.7,0.05,14831,2891,36.6
2024-11-07,49044623,1807492401,37.1,36.6,36.9,0.2,15297,2891,36.7
2024-11-08,47242692,1744981622,37.1,36.7,36.9,0.0,12352,2891,37.05
2024-11-11,48165979,1782246104,37.2,36.75,37.2,0.3,13702,2891,37.15
2024-11-12,52795394,1952827229,37.2,36.85,37.0,-0.2,13988,2891,37.0
2024-11-13,57054133,2090439190,37.0,36.35,36.55,-0.45,18602,2891,36.8
2024-11-14,52753086,1934419498,36.9,36.45,36.65,0.1,13506,2891,36.45
2024-11-15,45590713,1684180335,37.15,36.65,36.8,0.15,13962,2891,36.65
2024-11-18,48679308,1791208118,37.0,36.65,36.8,0.0,11941,2891,36.9
2024-11-19,49694910,1826396840,36.95,36.6,36.85,0.05,11710,2891,36.8
2024-11-20,154358866,5854690375,38.1,37.1,38.05,1.2,37332,2891,37.1
2024-11-21,69768643,2645090747,38.05,37.65,38.05,0.0,16390,2891,37.75
2024-11-22,39893075,1509442019,38.2,37.7,37.75,-0.3,20848,2891,38.05
2024-11-25,133909616,5032747217,38.35,37.35,37.35,-0.4,15747,2891,38.2
2024-11-26,45721453,1731392341,38.1,37.4,38.0,0.65,13881,2891,37.6
2024-11-27,43245209,1633668688,38.0,37.55,37.7,-0.3,14457,2891,37.85
